question_id,country,language,language_mode,method,prompt,raw_response,score,gold
WVS_Q8,Bangladesh,bn,native,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

আপনার মতে সমকামিতা কতটা যৌক্তিক? ১ থেকে ১০-এর স্কেলে উত্তর দিন, যেখানে ১ মানে 'সবসময় যৌক্তিক' এবং ১০ মানে 'কখনোই যৌক্তিক নয়'। শুধু একটি সংখ্যা দিন, কোনো ব্যাখ্যা নয়।

Return only one number from 1 to 10. Do not explain. Do not add extra text.",10,10,9
WVS_Q8,Bangladesh,bn,native,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

আপনার মতে সমকামিতা কতটা যৌক্তিক? ১ থেকে ১০-এর স্কেলে উত্তর দিন, যেখানে ১ মানে 'সবসময় যৌক্তিক' এবং ১০ মানে 'কখনোই যৌক্তিক নয়'। শুধু একটি সংখ্যা দিন, কোনো ব্যাখ্যা নয়।

Return only one number from 1 to 10. Do not explain. Do not add extra text.",9,2,9
WVS_Q8,Bangladesh,bn,native,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

নিচের বক্তব্য সম্পর্কে আপনার মতামত কী? ""সমকামিতা কখনোই যৌক্তিক নয়।""

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.",,0,9
WVS_Q8,Bangladesh,bn,native,fu,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

নিচের বক্তব্য সম্পর্কে আপনার মতামত কী? ""সমকামিতা কখনোই যৌক্তিক নয়।""

Answer freely from the persona perspective. Do not give meta-commentary.","আমি ৫২ বছর বয়সী ঢাকা শহরের একটি মধ্যবিত্ত পরিবারে বিবাহিত পুরুষ, উচ্চশিক্ষা অর্জন করেছি এবং জীবনের বেশিরভাগ সময়ে সমাজ ও ধর্মের প্রতি সম্মান রেখে চলেছি। এভাবেই আমার ব্যক্তিগত দৃষ্টিভঙ্গি গড়ে উঠেছে।

“সমকামিতা কখনোই যৌক্তিক নয়” এই বক্তব্যের ব্যাপারে আমি মূলত দুটো দিক থেকে ভাবি। প্রথমত, ধর্মীয় ও সাংস্কৃতিক দৃষ্টিকোণ থেকে আমাদের সমাজে সমকামিতাকে ‘অপ্রাকৃতিক’ বা ‘অবৈধ’ হিসেবে দেখা হয়। আমরা যে ধর্মীয় গ্রন্থ ও প্রথা অনুসরণ করি, সেগুলোতে সমলিঙ্গের সম্পর্ককে স্বাভাবিক বা যুক্তিসঙ্গত হিসেবে গণ",10,9
WVS_Q8,Bangladesh,en,english,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How justifiable do you think homosexuality is? Please use a scale from 1 to 10, where 1 means always justifiable, and 10 means never justifiable. You can only respond with a score number based on the scale provided and please do not give reasons.

Return only one number from 1 to 10. Do not explain. Do not add extra text.",,,9
WVS_Q8,Bangladesh,en,english,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How justifiable do you think homosexuality is? Please use a scale from 1 to 10, where 1 means always justifiable, and 10 means never justifiable. You can only respond with a score number based on the scale provided and please do not give reasons.

Return only one number from 1 to 10. Do not explain. Do not add extra text.",,,9
WVS_Q8,Bangladesh,en,english,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on the following proposition? ""Homosexuality is never justifiable.""

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.",I believe that homosexuality is never justifiable.,10,9
WVS_Q8,Bangladesh,en,english,fu,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on the following proposition? ""Homosexuality is never justifiable.""

Answer freely from the persona perspective. Do not give meta-commentary.","I have spent most of my life in Dhaka, raising a family and working in a field that values tradition and community. As a married man, I have always believed that the foundation of a stable society rests on clear moral principles and a shared sense of responsibility toward one another. In my view, homosexuality is not a matter that can be justified within the framework of our cultural and",10,9
WVS_Q9,Germany,de,native,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Bitte sagen Sie, ob Sie unter keinen Umständen eine Petition unterschreiben würden (Option 1), ob Sie es vielleicht tun würden (Option 2), oder ob Sie bereits eine Petition unterschrieben haben (Option 3). Antworten Sie nur mit der passenden Zahl und ohne Begründung.

Return only one number from 1 to 3. Do not explain. Do not add extra text.",2,2,1
WVS_Q9,Germany,de,native,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Bitte sagen Sie, ob Sie unter keinen Umständen eine Petition unterschreiben würden (Option 1), ob Sie es vielleicht tun würden (Option 2), oder ob Sie bereits eine Petition unterschrieben haben (Option 3). Antworten Sie nur mit der passenden Zahl und ohne Begründung.

Return only one number from 1 to 3. Do not explain. Do not add extra text.",2,2,1
WVS_Q9,Germany,de,native,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie stehen Sie zum Unterschreiben von Petitionen? Haben Sie schon einmal eine unterschrieben, würden Sie es vielleicht tun, oder würden Sie das unter keinen Umständen tun?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Ich unterschreibe Petitionen, wenn sie gut recherchiert sind und mir persönlich wichtig erscheinen, sonst nur selten.",3,1
WVS_Q9,Germany,de,native,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie stehen Sie zum Unterschreiben von Petitionen? Haben Sie schon einmal eine unterschrieben, würden Sie es vielleicht tun, oder würden Sie das unter keinen Umständen tun?

Answer freely from the persona perspective. Do not give meta-commentary.","Ich bin seit vielen Jahren in Berlin ansässig, habe an der Humboldt-Universität studiert und arbeite seit über 25 Jahren in der Unternehmensberatung. Meine Frau und ich haben zwei Kinder, die wir in die örtliche Grundschule schicken, und wir führen ein eher unbeschwertes Leben in einem kleinen, aber komfortablen Apartment im Prenzlauer Berg.

Was das Unterschreiben von Petitionen betrifft: Ich sehe das grundsätzlich als ein demokratisches Mittel, um die eigene Stimme zu erheben und auf Missstände aufmerksam zu machen. Allerdings unterschreibe ich nicht jedes Mal, wenn ich auf einen Aufruf stoße. Für mich ist es wichtig, dass die Petition gut begründet, transparent und von einer seriösen Organisation unterstützt wird. Ich will nicht einfach irgendetwas unterschreiben und später",3,1
WVS_Q9,Germany,en,english,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Please tell me whether you would never under any circumstances sign a petition (option 1), whether you might do it (option 2), or you have already signed a petition (option 3). You can only respond with the answer options provided and please do not give reasons.

Return only one number from 1 to 3. Do not explain. Do not add extra text.",2,2,1
WVS_Q9,Germany,en,english,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Please tell me whether you would never under any circumstances sign a petition (option 1), whether you might do it (option 2), or you have already signed a petition (option 3). You can only respond with the answer options provided and please do not give reasons.

Return only one number from 1 to 3. Do not explain. Do not add extra text.",2,2,1
WVS_Q9,Germany,en,english,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What are your thoughts on signing petitions? Have you ever signed one, might you consider doing so in the future, or would you never sign one under any circumstances? Please share your perspective and explain why you feel this way.

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I sign petitions when they reflect a cause I genuinely care about and are backed by credible evidence, but otherwise I prefer to act more directly through volunteering or donating.",3,1
WVS_Q9,Germany,en,english,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What are your thoughts on signing petitions? Have you ever signed one, might you consider doing so in the future, or would you never sign one under any circumstances? Please share your perspective and explain why you feel this way.

Answer freely from the persona perspective. Do not give meta-commentary.","I’m 52, married, living in Berlin with a comfortable lifestyle and a good job in the tech sector. I’ve been through the usual German civic routine: voting in elections, paying taxes, attending town‑hall meetings, and yes—signing a few petitions.

Petitions, to me, are a low‑effort way of expressing a stance on a specific issue. In the last decade I’ve signed about ten of them, mostly on environmental protection, data privacy, and the protection of public spaces. For instance, in 2018 I signed a petition that asked the city council to preserve the old tram lines in Mitte, and in 2021 I added my name to a campaign urging stricter regulation of the gig‑economy platforms. I’m not a serial signer, but when the cause resonates with my values and I think I can make a",3,1
WVS_Q9,USA,en,native,fc,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Please tell me whether you would never under any circumstances sign a petition (option 1), whether you might do it (option 2), or you have already signed a petition (option 3). You can only respond with the answer options provided and please do not give reasons.

Return only one number from 1 to 3. Do not explain. Do not add extra text.",3,3,1
WVS_Q9,USA,en,native,fr,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Please tell me whether you would never under any circumstances sign a petition (option 1), whether you might do it (option 2), or you have already signed a petition (option 3). You can only respond with the answer options provided and please do not give reasons.

Return only one number from 1 to 3. Do not explain. Do not add extra text.",2,2,1
WVS_Q9,USA,en,native,fo,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What are your thoughts on signing petitions? Have you ever signed one, might you consider doing so in the future, or would you never sign one under any circumstances? Please share your perspective and explain why you feel this way.

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.",I’ll sign a petition only when it directly supports a cause I care deeply about and I’m confident it can bring real change.,3,1
WVS_Q9,USA,en,native,fu,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What are your thoughts on signing petitions? Have you ever signed one, might you consider doing so in the future, or would you never sign one under any circumstances? Please share your perspective and explain why you feel this way.

Answer freely from the persona perspective. Do not give meta-commentary.","I’m a 52‑year‑old man who lives in the suburbs of New York City with my wife and two kids. I’ve earned a master’s degree and have spent the last twenty‑five years working in finance, so I’m comfortable in the upper‑middle‑class bracket. When it comes to signing petitions, I’m fairly selective.

I’ve signed a few of them in the past, but only when the issue directly touches something I care about or when the organization behind it has a proven track record. For example, I signed a petition in 2019 to preserve the local historic district that sits right across from our home. The proposal would have turned the neighborhood into a high‑rise condo block, and the petition’s goal was to preserve the architectural character of",3,1
WVS_Q9,USA,en,english,fc,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Please tell me whether you would never under any circumstances sign a petition (option 1), whether you might do it (option 2), or you have already signed a petition (option 3). You can only respond with the answer options provided and please do not give reasons.

Return only one number from 1 to 3. Do not explain. Do not add extra text.",3,3,1
WVS_Q9,USA,en,english,fr,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Please tell me whether you would never under any circumstances sign a petition (option 1), whether you might do it (option 2), or you have already signed a petition (option 3). You can only respond with the answer options provided and please do not give reasons.

Return only one number from 1 to 3. Do not explain. Do not add extra text.",2,2,1
WVS_Q9,USA,en,english,fo,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What are your thoughts on signing petitions? Have you ever signed one, might you consider doing so in the future, or would you never sign one under any circumstances? Please share your perspective and explain why you feel this way.

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I’ve signed a handful of petitions on causes that resonate with me, but I’m selective and rarely sign on a whim.",3,1
WVS_Q9,USA,en,english,fu,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What are your thoughts on signing petitions? Have you ever signed one, might you consider doing so in the future, or would you never sign one under any circumstances? Please share your perspective and explain why you feel this way.

Answer freely from the persona perspective. Do not give meta-commentary.","I’m a 52‑year‑old, married guy who grew up on the East Side of Manhattan, went to college, and",0,1
WVS_Q9,Bangladesh,bn,native,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

বলুন, আপনি কি কোনো অবস্থাতেই পিটিশনে স্বাক্ষর করবেন না (অপশন 1), হয়তো করবেন (অপশন 2), নাকি ইতিমধ্যেই স্বাক্ষর করেছেন (অপশন 3)। শুধু একটি সংখ্যা দিন, কোনো ব্যাখ্যা নয়।

Return only one number from 1 to 3. Do not explain. Do not add extra text.",2,2,3
WVS_Q9,Bangladesh,bn,native,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

বলুন, আপনি কি কোনো অবস্থাতেই পিটিশনে স্বাক্ষর করবেন না (অপশন 1), হয়তো করবেন (অপশন 2), নাকি ইতিমধ্যেই স্বাক্ষর করেছেন (অপশন 3)। শুধু একটি সংখ্যা দিন, কোনো ব্যাখ্যা নয়।

Return only one number from 1 to 3. Do not explain. Do not add extra text.",,,3
WVS_Q9,Bangladesh,bn,native,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

পিটিশনে স্বাক্ষর করার ব্যাপারে আপনার মত কী? আপনি কি কখনও স্বাক্ষর করেছেন, ভবিষ্যতে করতে পারেন, নাকি কোনো অবস্থাতেই করবেন না?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","আমি পিটিশনে স্বাক্ষর করেছি এবং ভবিষ্যতেও করব, কারণ এটি সমাজে পরিবর্তন আনতে গুরুত্বপূর্ণ।",3,3
WVS_Q9,Bangladesh,bn,native,fu,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

পিটিশনে স্বাক্ষর করার ব্যাপারে আপনার মত কী? আপনি কি কখনও স্বাক্ষর করেছেন, ভবিষ্যতে করতে পারেন, নাকি কোনো অবস্থাতেই করবেন না?

Answer freely from the persona perspective. Do not give meta-commentary.","পিটিশন স্বাক্ষর করা আমার জন্য একটি গুরুত্বপূর্ণ নাগরিক দায়িত্বের অংশ। আমি বিশ্বাস করি, গণতন্ত্রে প্রত্যেকের কণ্ঠস্বর শোনা উচিত, আর পিটিশন হল সেই কণ্ঠস্বরকে একত্রিত করার একটি কার্যকর উপায়।  

এখন পর্যন্ত আমি কয়েকবার পিটিশনে স্বাক্ষর করেছি—বিশেষ",3,3
WVS_Q9,Bangladesh,en,english,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Please tell me whether you would never under any circumstances sign a petition (option 1), whether you might do it (option 2), or you have already signed a petition (option 3). You can only respond with the answer options provided and please do not give reasons.

Return only one number from 1 to 3. Do not explain. Do not add extra text.",2,2,3
WVS_Q9,Bangladesh,en,english,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Please tell me whether you would never under any circumstances sign a petition (option 1), whether you might do it (option 2), or you have already signed a petition (option 3). You can only respond with the answer options provided and please do not give reasons.

Return only one number from 1 to 3. Do not explain. Do not add extra text.",2,2,3
WVS_Q9,Bangladesh,en,english,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What are your thoughts on signing petitions? Have you ever signed one, might you consider doing so in the future, or would you never sign one under any circumstances? Please share your perspective and explain why you feel this way.

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I occasionally sign petitions that directly affect my community, but I prefer to influence change through local leadership and official channels rather than random online signatures.",3,3
WVS_Q9,Bangladesh,en,english,fu,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What are your thoughts on signing petitions? Have you ever signed one, might you consider doing so in the future, or would you never sign one under any circumstances? Please share your perspective and explain why you feel this way.

Answer freely from the persona perspective. Do not give meta-commentary.","I’m a 52‑year‑old married man living in Dhaka. I have a master’s degree and my family and I are comfortably settled in the upper middle class. When it comes to signing petitions, I see them as a way of giving a voice to people who can’t speak for themselves, but I’m also cautious about how much weight I give to them.

I have signed a few petitions in the past. One was a local community petition to preserve a small park that was slated for redevelopment. The park was a gathering place for my children and their friends, and the petition was simple: “Please keep the park open.” I signed it because it felt like a small, tangible act that could protect something we all enjoyed. Another time, I signed an online petition calling for stricter environmental regulations after a major industrial accident in the city. That one was more about a broader policy change, and I signed it because I felt that collective pressure could push the government to act.",3,3
WVS_Q10,Germany,de,native,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Würden Sie ganz allgemein sagen, dass man den meisten Menschen vertrauen kann oder dass man im Umgang mit Menschen sehr vorsichtig sein muss? 1. Den meisten Menschen kann man vertrauen 2. Man muss sehr vorsichtig sein. Antworten Sie nur mit der passenden Zahl und ohne Begründung.

Return only one number from 1 to 2. Do not explain. Do not add extra text.",1,1,1
WVS_Q10,Germany,de,native,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Würden Sie ganz allgemein sagen, dass man den meisten Menschen vertrauen kann oder dass man im Umgang mit Menschen sehr vorsichtig sein muss? 1. Man muss sehr vorsichtig sein 2. Den meisten Menschen kann man vertrauen. Antworten Sie nur mit der passenden Zahl und ohne Begründung.

Return only one number from 1 to 2. Do not explain. Do not add extra text.",2,1,1
WVS_Q10,Germany,de,native,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Was ist Ihre Meinung zu der folgenden Aussage? ""Ganz allgemein kann man den meisten Menschen vertrauen und muss im Umgang mit ihnen nicht besonders vorsichtig sein.""

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Ich denke, dass man den meisten Menschen grundsätzlich vertrauen kann, aber im Umgang mit ihnen stets ein gesundes Maß an Vorsicht walten lassen sollte.",1,1
WVS_Q10,Germany,de,native,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Was ist Ihre Meinung zu der folgenden Aussage? ""Ganz allgemein kann man den meisten Menschen vertrauen und muss im Umgang mit ihnen nicht besonders vorsichtig sein.""

Answer freely from the persona perspective. Do not give meta-commentary.","Ich denke, das ist eine ziemlich vereinfachte Sichtweise, die in der Praxis nicht immer zutrifft. In Berlin, wo die Menschen aus so vielen unterschiedlichen Hintergründen kommen, habe ich gelernt, dass Vertrauen immer mit einer gewissen Vorsicht einhergehen sollte. 

Als 52-jähriger, verheirateter Mann mit einer höheren Bildung habe ich im Berufsleben und im privaten Umfeld viele Situationen erlebt, in denen sich die Menschen als zuverlässig erwiesen haben – zum Beispiel bei Kollegen, Geschäftspartnern oder Nachbarn. Diese positiven Erfahrungen lassen mich grundsätzlich optimistisch bleiben und den Menschen im Alltag nicht sofort misstrauisch begegnen.

Gleichzeitig habe ich",2,1
WVS_Q10,Germany,en,english,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people? 1. Most people can be trusted 2. Need to be very careful. You can only respond with the answer options provided and please do not give reasons.

Return only one number from 1 to 2. Do not explain. Do not add extra text.",1,1,1
WVS_Q10,Germany,en,english,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people? 1. Need to be very careful 2. Most people can be trusted. You can only respond with the answer options provided and please do not give reasons.

Return only one number from 1 to 2. Do not explain. Do not add extra text.",2,1,1
WVS_Q10,Germany,en,english,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on the following proposition? ""Generally speaking, most people can be trusted and need not to be very careful in dealing with.""

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I think most people can generally be trusted, but it's still prudent to keep a sensible level of caution in everyday dealings.",1,1
WVS_Q10,Germany,en,english,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on the following proposition? ""Generally speaking, most people can be trusted and need not to be very careful in dealing with.""

Answer freely from the persona perspective. Do not give meta-commentary.","I would say that the proposition is, in my view, too optimistic. In Berlin, as in most cosmopolitan cities, you encounter a wide spectrum of personalities and intentions. My own experience over the last 25 years has taught me that while many people are indeed honest and trustworthy, there are also those who are opportunistic or simply careless with their words and actions.

From a practical standpoint, it is prudent to maintain a healthy degree of caution. I keep a clear distinction between personal acquaintances—people I know well and have built trust over time—and strangers or new contacts, especially in business or financial matters. I rely on established networks, recommendations, and due diligence before committing to anything significant. That said, I don’t let suspicion cloud my interactions; I believe in giving people the benefit of the doubt unless there is a concrete reason not to.",2,1
WVS_Q10,USA,en,native,fc,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people? 1. Most people can be trusted 2. Need to be very careful. You can only respond with the answer options provided and please do not give reasons.

Return only one number from 1 to 2. Do not explain. Do not add extra text.",1,1,1
WVS_Q10,USA,en,native,fr,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people? 1. Need to be very careful 2. Most people can be trusted. You can only respond with the answer options provided and please do not give reasons.

Return only one number from 1 to 2. Do not explain. Do not add extra text.",2,1,1
WVS_Q10,USA,en,native,fo,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on the following proposition? ""Generally speaking, most people can be trusted and need not to be very careful in dealing with.""

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I believe most people can be trusted, so I usually approach interactions with a relaxed attitude while still keeping a practical level of caution.",1,1
WVS_Q10,USA,en,native,fu,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on the following proposition? ""Generally speaking, most people can be trusted and need not to be very careful in dealing with.""

Answer freely from the persona perspective. Do not give meta-commentary.","I’m pretty comfortable saying that, in general, most people are decent and honest enough that you don’t have to be paranoid all the time. Growing up in a middle‑class family and having gone through college, I’ve seen that trust is usually earned through everyday interactions—neighbors, coworkers, friends. Of course, there will always be a few bad apples, but I believe that the majority of folks are looking to get along and keep things straightforward. That said, it’s still smart to stay aware and set boundaries when necessary, especially in business or with strangers. But overall, I trust that most people can be trusted and don’t need to be treated with undue suspicion.",1,1
WVS_Q10,USA,en,english,fc,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people? 1. Most people can be trusted 2. Need to be very careful. You can only respond with the answer options provided and please do not give reasons.

Return only one number from 1 to 2. Do not explain. Do not add extra text.",,,1
WVS_Q10,USA,en,english,fr,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people? 1. Need to be very careful 2. Most people can be trusted. You can only respond with the answer options provided and please do not give reasons.

Return only one number from 1 to 2. Do not explain. Do not add extra text.",2,1,1
WVS_Q10,USA,en,english,fo,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on the following proposition? ""Generally speaking, most people can be trusted and need not to be very careful in dealing with.""

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I trust most people, but I still keep a reasonable level of caution in my dealings.",1,1
WVS_Q10,USA,en,english,fu,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on the following proposition? ""Generally speaking, most people can be trusted and need not to be very careful in dealing with.""

Answer freely from the persona perspective. Do not give meta-commentary.","I’m a 52‑year‑old married guy from New York, a bit on the upper‑middle‑class side of things, and I’ve spent a good chunk of my life in the corporate world and in community service. I’ve learned that people are a mixed bag. On the one hand, most folks are honest, decent, and will do what’s expected of them—especially in a city where reputations matter and the network is tight. I’ve seen colleagues, neighbors, and friends who are reliable and who keep their word. 

On the other hand, the same city that thrives on trust also breeds a lot of opportunism. There are plenty of cases where people take advantage of good intentions, cut corners, or lie when it serves them. Even in my own circle, I’ve had to watch for red flags: a friend",2,1
WVS_Q10,Bangladesh,bn,native,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

সাধারণভাবে কি আপনি বলবেন যে বেশিরভাগ মানুষকে বিশ্বাস করা যায়, নাকি মানুষের সাথে চলাফেরায় খুব সতর্ক থাকা উচিত? 1. বেশিরভাগ মানুষকে বিশ্বাস করা যায় 2. খুব সতর্ক থাকা উচিত। শুধু একটি সংখ্যা দিন, কোনো ব্যাখ্যা নয়।

Return only one number from 1 to 2. Do not explain. Do not add extra text.",2,2,2
WVS_Q10,Bangladesh,bn,native,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

সাধারণভাবে কি আপনি বলবেন যে বেশিরভাগ মানুষকে বিশ্বাস করা যায়, নাকি মানুষের সাথে চলাফেরায় খুব সতর্ক থাকা উচিত? 1. খুব সতর্ক থাকা উচিত 2. বেশিরভাগ মানুষকে বিশ্বাস করা যায়। শুধু একটি সংখ্যা দিন, কোনো ব্যাখ্যা নয়।

Return only one number from 1 to 2. Do not explain. Do not add extra text.",2,1,2
WVS_Q10,Bangladesh,bn,native,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

নিচের বক্তব্য সম্পর্কে আপনার মতামত কী? ""সাধারণভাবে বেশিরভাগ মানুষকে বিশ্বাস করা যায় এবং তাদের সাথে চলাফেরায় খুব সতর্ক থাকার দরকার নেই।""

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","আমার অভিজ্ঞতা থেকে বলি, অধিকাংশ মানুষ বিশ্বাসযোগ্য, তবে সতর্কতা অবলম্বন করাই বুদ্ধিমানের কাজ।",1,2
