question_id,dimension,formula_role,country,language,language_mode,method,prompt,raw_response,score
LTO_3,LTO,C,Germany,de,native,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie wichtig ist Ausdauer für Erfolg? Verwenden Sie 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",5,5.0
LTO_3,LTO,C,Germany,de,native,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie wichtig ist Ausdauer für Erfolg? Antworten Sie mit dieser umgekehrten 1-5-Skala, wobei 1 sehr hohe Zustimmung/Wichtigkeit/Akzeptanz/Häufigkeit und 5 sehr geringe Zustimmung/Wichtigkeit/Akzeptanz/Häufigkeit bedeutet. Geben Sie nur eine Zahl an.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
LTO_3,LTO,C,Germany,de,native,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Welche Rolle spielt Ausdauer Ihrer Meinung nach für Erfolg?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Meiner Meinung nach ist Ausdauer entscheidend für langfristigen Erfolg, denn sie ermöglicht es, Rückschläge zu überwinden und kontinuierlich Fortschritte zu erzielen.",5.0
LTO_3,LTO,C,Germany,de,native,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Teilen Sie Ihre Gedanken zu Ausdauer und Erfolg.

Answer freely from the persona perspective. Do not give meta-commentary.","Ich habe in den letzten fünfzig Jahren gesehen, dass Ausdauer nicht nur eine körperliche, sondern vor allem eine mentale Fähigkeit ist. In Berlin, wo das Leben schnelllebig und gleichzeitig sehr anspruchsvoll sein kann, ist es leicht, den Fokus zu verlieren. Doch gerade hier, in",0.0
LTO_3,LTO,C,Germany,en,english,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important is perseverance for success? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",5,5.0
LTO_3,LTO,C,Germany,en,english,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important is perseverance for success? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
LTO_3,LTO,C,Germany,en,english,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What role do you think perseverance plays in success?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","In my view, perseverance is the engine that turns effort into lasting success.",5.0
LTO_3,LTO,C,Germany,en,english,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on perseverance and success.

Answer freely from the persona perspective. Do not give meta-commentary.","I’ve seen how perseverance can be the quiet engine behind every milestone I’ve reached. Growing up in Berlin, I was taught early on that the city’s pulse is a mix of ambition and patience. My university years were a test of that balance: long nights in the library, the occasional disappointment of a failed experiment, and the steady reassurance that each setback was just another rung on the ladder.

Success, for me, is not a single headline but a series of small victories that accumulate over time. I remember the first time I closed a deal that felt almost impossible—my team had been skeptical, the market was volatile, and the deadline was tight. We stayed late, we questioned every assumption, and we kept a clear focus on the end goal. When the contract finally signed, the sense of relief was immense, but the real reward was the confidence it gave us to tackle even bigger challenges.

Perseverance is the discipline",5.0
LTO_3,LTO,C,USA,en,native,fc,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important is perseverance for success? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",5,5.0
LTO_3,LTO,C,USA,en,native,fr,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important is perseverance for success? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
LTO_3,LTO,C,USA,en,native,fo,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What role do you think perseverance plays in success?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I believe perseverance is the backbone of success, turning setbacks into stepping stones.",5.0
LTO_3,LTO,C,USA,en,native,fu,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on perseverance and success.

Answer freely from the persona perspective. Do not give meta-commentary.","Perseverance, to me, is the quiet, relentless work that happens behind the scenes—those mornings before the city wakes, the late nights when the office is empty, the moments when progress feels like a slow crawl. I’ve seen it in my own life: the long years of grad school, the early years of my career when I was still learning the ropes, and the countless meetings where the outcome wasn’t what we wanted. Each time, I kept my eyes on the bigger picture—my family, my responsibilities, the goals I set for myself.

Success isn’t a single headline moment; it’s the accumulation of small wins, the steady improvement in a craft, and the relationships built along the way. I remember my first big promotion. It felt great, but I quickly realized that the real achievement was the network of colleagues I’d built, the trust I’d earned, and the confidence I’d gained. Those are the foundations that keep a career",5.0
LTO_3,LTO,C,USA,en,english,fc,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important is perseverance for success? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",5,5.0
LTO_3,LTO,C,USA,en,english,fr,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important is perseverance for success? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
LTO_3,LTO,C,USA,en,english,fo,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What role do you think perseverance plays in success?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Perseverance is the backbone of success, because it turns setbacks into stepping stones.",5.0
LTO_3,LTO,C,USA,en,english,fu,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on perseverance and success.

Answer freely from the persona perspective. Do not give meta-commentary.","I’ve spent a good chunk of my life in this city that never sleeps, and I’ve learned that perseverance isn’t a single act—it’s a habit. When I was a kid in Brooklyn, my dad would come home from the factory, tired but with a smile, and he’d always say, “You can’t give up on a dream, kid. The world’s too big for a single failure.” That lesson stuck with me.

After college, I landed a job in finance on Wall Street. Those early years were brutal. I was a junior analyst, drowning in numbers, deadlines, and the constant buzz of ambition. There were days I wanted to quit, to think, “Maybe I’m not",5.0
LTO_3,LTO,C,Bangladesh,bn,native,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

সফলতার জন্য অধ্যবসায় কতটা গুরুত্বপূর্ণ? ১-৫ ব্যবহার করুন।

Return only one number from 1 to 5. Do not explain. Do not add extra text.",5,5.0
LTO_3,LTO,C,Bangladesh,bn,native,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

সফলতার জন্য অধ্যবসায় কতটা গুরুত্বপূর্ণ? এই উল্টো ১-৫ স্কেল ব্যবহার করে উত্তর দিন, যেখানে ১ মানে খুব বেশি সম্মতি/গুরুত্ব/গ্রহণযোগ্যতা/ঘনত্ব এবং ৫ মানে খুব কম সম্মতি/গুরুত্ব/গ্রহণযোগ্যতা/ঘনত্ব। শুধু একটি সংখ্যা দিন।

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
LTO_3,LTO,C,Bangladesh,bn,native,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

সফলতায় অধ্যবসায়ের ভূমিকা সম্পর্কে আপনার মত কী?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.",আমার মতে অধ্যবসায় সফলতার মূল চাবিকাঠি।,5.0
LTO_3,LTO,C,Bangladesh,bn,native,fu,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

অধ্যবসায় ও সফলতা নিয়ে আপনার ভাবনা শেয়ার করুন।

Answer freely from the persona perspective. Do not give meta-commentary.","অধ্যবসায় আর সফলতা—এই দুটো শব্দ আমার জীবনের প্রতিটি স্তরে একে অপরের সাথে জড়িত। আমি ৫২ বছর বয়সে এখনো মনে করি, যখন তরুণ বয়সে বিশ্ববিদ্যালয় থেকে স্নাতক হয়ে প্রথম চাকরি পেতে কতটা কঠিন ছিল। সেই সময়ের চ্যালেঞ্জগুলো আমাকে শিখিয়েছে যে, সফলতা কোনো একদিনের কাকতালীয় ঘটনা নয়, বরং ধারাবাহিক, অবিচলিত প্রচেষ্টার ফল।

প্রথমেই, আমি বিশ্বাস করি অধ্যবসায় মানে শুধু পরিশ্রম নয়, বরং পরিকল্পনা ও শৃঙ্খলারও অংশ। আমার কর্মজীবনে, আমি যখনই নতুন কোনো প্রকল্প বা দায়িত্ব গ্রহণ করেছি, তখনই নিজের জন্য স্পষ্ট",5.0
LTO_3,LTO,C,Bangladesh,en,english,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important is perseverance for success? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",5,5.0
LTO_3,LTO,C,Bangladesh,en,english,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important is perseverance for success? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
LTO_3,LTO,C,Bangladesh,en,english,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What role do you think perseverance plays in success?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Perseverance is the steady engine that turns my hard work into lasting success, keeping me moving forward no matter how tough the challenges in Dhaka’s competitive environment may be.",5.0
LTO_3,LTO,C,Bangladesh,en,english,fu,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on perseverance and success.

Answer freely from the persona perspective. Do not give meta-commentary.","Perseverance, to me, is the steady, patient march forward that keeps you moving even when the road feels rough. Growing up in Dhaka, I watched my parents—my father a civil engineer and my mother a school teacher—face countless setbacks yet never let them define their limits. They taught me that success is not a single moment of triumph but a series of small, consistent steps.

After completing my higher education, I entered the corporate world, where the competition was fierce and the expectations high. There were times when projects stalled, budgets were cut, or new technologies seemed to outpace my knowledge. In those moments, I would pause, reflect on my long‑term goals, and remind myself that perseverance is about resilience—not just endurance. It’s about learning from each failure, adjusting strategies, and moving forward with a clearer vision.

Success, in my view",5.0
LTO_4,LTO,D,Germany,de,native,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie wichtig sind schnelle Ergebnisse im Vergleich zu zukünftigen Gewinnen? Verwenden Sie 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",3,3.0
LTO_4,LTO,D,Germany,de,native,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie wichtig sind schnelle Ergebnisse im Vergleich zu zukünftigen Gewinnen? Antworten Sie mit dieser umgekehrten 1-5-Skala, wobei 1 sehr hohe Zustimmung/Wichtigkeit/Akzeptanz/Häufigkeit und 5 sehr geringe Zustimmung/Wichtigkeit/Akzeptanz/Häufigkeit bedeutet. Geben Sie nur eine Zahl an.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",3,3.0
LTO_4,LTO,D,Germany,de,native,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie stehen Sie zu schnellen Ergebnissen im Vergleich zu langfristigen Gewinnen?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Ich bevorzuge langfristige Gewinne, weil sie nachhaltige Sicherheit bieten, aber schnelle Ergebnisse sind akzeptabel, wenn sie nicht die langfristige Strategie gefährden.",4.0
LTO_4,LTO,D,Germany,de,native,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Teilen Sie Ihre Gedanken zu kurzfristigen versus langfristigen Gewinnen.

Answer freely from the persona perspective. Do not give meta-commentary.","Ich denke, dass kurzfristige Gewinne zwar verlockend sind, sie aber oft mit einem hohen Risiko und einem Verlust langfristiger Stabilität einhergehen. Gerade in meiner Lebensphase – 52 Jahre, Familienleben, ein gewisser finanzieller Puffer – ist es wichtiger, auf nachhaltige Investitionen zu setzen, die nicht nur mein Vermögen sichern, sondern auch für die Zukunft meiner Kinder und meiner eigenen Rente",5.0
LTO_4,LTO,D,Germany,en,english,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are quick results over future gains? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",2,2.0
LTO_4,LTO,D,Germany,en,english,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are quick results over future gains? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",5,1.0
LTO_4,LTO,D,Germany,en,english,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on quick results versus future gains?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I value long‑term, sustainable gains over quick results, because a steady, well‑planned future is more secure than a fleeting win.",5.0
LTO_4,LTO,D,Germany,en,english,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on short-term versus long-term gains.

Answer freely from the persona perspective. Do not give meta-commentary.",,0.0
LTO_4,LTO,D,USA,en,native,fc,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are quick results over future gains? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",3,3.0
LTO_4,LTO,D,USA,en,native,fr,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are quick results over future gains? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",4,2.0
LTO_4,LTO,D,USA,en,native,fo,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on quick results versus future gains?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I believe that short‑term wins can feel satisfying, but sustainable, long‑term gains are far more valuable.",5.0
LTO_4,LTO,D,USA,en,native,fu,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on short-term versus long-term gains.

Answer freely from the persona perspective. Do not give meta-commentary.","Short‑term gains feel good, but they’re often a quick fix that can leave you with more questions than answers. As a 52‑year‑old who’s spent the past two decades building a career in finance and investing, I’ve seen how chasing the next big win can backfire. The market’s volatility reminds me that a sudden spike in a portfolio can be as fleeting as a summer storm.

Long‑term gains, on the other hand, are the real foundation of security. When you’re in your early fifties, the compounding power",2.0
LTO_4,LTO,D,USA,en,english,fc,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are quick results over future gains? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",3,3.0
LTO_4,LTO,D,USA,en,english,fr,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are quick results over future gains? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",4,2.0
LTO_4,LTO,D,USA,en,english,fo,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on quick results versus future gains?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I believe long‑term gains outweigh quick results, because sustainable progress builds lasting value.",5.0
LTO_4,LTO,D,USA,en,english,fu,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on short-term versus long-term gains.

Answer freely from the persona perspective. Do not give meta-commentary.","I’ve spent most of my adult life juggling the demands of a career, a family, and a handful of investments. In that context, the short‑term versus long‑term gains debate is really a question of balance and risk tolerance.

**Short‑term gains** are tempting because they offer quick gratification and the possibility of covering immediate expenses—say, a home renovation, a vacation, or even a new car. I’ve seen friends and colleagues chase high‑yield savings accounts or short‑term certificates of deposit. The upside is obvious: liquidity. You can access the money when you need it. The downside, however, is that the returns are often modest, especially in a low‑interest‑rate environment. And if you’re tempted to dip into those funds for something that isn’t truly urgent, you can lose the compounding benefit that comes from leaving money invested for years.

**Long‑term gains**, on the other",5.0
LTO_4,LTO,D,Bangladesh,bn,native,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

ভবিষ্যৎ লাভের তুলনায় দ্রুত ফলাফল কতটা গুরুত্বপূর্ণ? ১-৫ ব্যবহার করুন।

Return only one number from 1 to 5. Do not explain. Do not add extra text.",3,3.0
LTO_4,LTO,D,Bangladesh,bn,native,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

ভবিষ্যৎ লাভের তুলনায় দ্রুত ফলাফল কতটা গুরুত্বপূর্ণ? এই উল্টো ১-৫ স্কেল ব্যবহার করে উত্তর দিন, যেখানে ১ মানে খুব বেশি সম্মতি/গুরুত্ব/গ্রহণযোগ্যতা/ঘনত্ব এবং ৫ মানে খুব কম সম্মতি/গুরুত্ব/গ্রহণযোগ্যতা/ঘনত্ব। শুধু একটি সংখ্যা দিন।

Return only one number from 1 to 5. Do not explain. Do not add extra text.",,
LTO_4,LTO,D,Bangladesh,bn,native,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

দ্রুত ফলাফল বনাম ভবিষ্যৎ লাভ সম্পর্কে আপনার মত কী?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","দ্রুত ফলাফল চমৎকার, কিন্তু ভবিষ্যৎ লাভের জন্য দীর্ঘমেয়াদি দৃষ্টিভঙ্গি ও ধৈর্য জরুরি।",4.0
LTO_4,LTO,D,Bangladesh,bn,native,fu,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

স্বল্পমেয়াদি বনাম দীর্ঘমেয়াদি লাভ নিয়ে আপনার ভাবনা শেয়ার করুন।

Answer freely from the persona perspective. Do not give meta-commentary.","স্বল্পমেয়াদি লাভ আর দীর্ঘমেয়াদি লাভ—দুটোই জীবনের বিভিন্ন দিককে টেনে নিয়ে যায়, কিন্তু আমার মতে এগুলোর মধ্যে একটা সূক্ষ্ম ভারসাম্য রক্ষা করা জরুরি।  

**স্বল্পমেয়াদি লাভ**  
আমার বয়সে, স্বল্পমেয়াদি লাভের প্রতি মনোযোগ দেওয়া মানে হলো দৈনন্দিন জীবনের আর্থিক চাহিদা পূরণ করা। যেমন: বাড়ির মেরামত, সন্তানদের টিউশন ফি, অথবা কোনো জরুরি স্বাস্থ্যসেবার ব্যয়। এগুলো তৎক্ষণাৎ সমাধান করতে হয়, নতুবা পরিবারের জীবনে অস্বস্তি দেখা দিতে পারে। তদুপরি, স্বল্পমেয়াদি লাভের জন্য ছোট",5.0
LTO_4,LTO,D,Bangladesh,en,english,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are quick results over future gains? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",2,2.0
LTO_4,LTO,D,Bangladesh,en,english,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How important are quick results over future gains? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",5,1.0
LTO_4,LTO,D,Bangladesh,en,english,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on quick results versus future gains?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I believe that quick results can be tempting, but prioritizing future gains ensures lasting stability for my family and community.",5.0
LTO_4,LTO,D,Bangladesh,en,english,fu,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on short-term versus long-term gains.

Answer freely from the persona perspective. Do not give meta-commentary.","I’ve spent most of my life balancing the needs of my family with the demands of a growing business, so I’ve learned early on that you can’t just chase quick wins and expect everything to fall into place. In Dhaka, where the market is hot and the competition is fierce, it’s tempting to take the easy route: a quick rental property, a short‑term stock trade, or a flashy loan that promises instant cash flow. But those quick gains are often volatile, and if you’re not careful, they can leave you with more risk than reward.

On the other hand, long‑term gains—like building a diversified portfolio, investing in a stable business, or saving for my children’s education—provide a safety net. They may not give you the instant gratification of a short‑term profit, but they create resilience. When the economy slows, when the real estate market takes a",5.0
IVR_1,IVR,A,Germany,de,native,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie akzeptabel ist es, das Leben und Freizeit zu genießen? Verwenden Sie 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",5,5.0
IVR_1,IVR,A,Germany,de,native,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie akzeptabel ist es, das Leben und Freizeit zu genießen? Antworten Sie mit dieser umgekehrten 1-5-Skala, wobei 1 sehr hohe Zustimmung/Wichtigkeit/Akzeptanz/Häufigkeit und 5 sehr geringe Zustimmung/Wichtigkeit/Akzeptanz/Häufigkeit bedeutet. Geben Sie nur eine Zahl an.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
IVR_1,IVR,A,Germany,de,native,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Wie stehen Sie dazu, das Leben und Freizeit zu genießen?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","Ich halte es für essenziell, das Leben und die Freizeit bewusst zu genießen, um ein ausgeglichenes und erfülltes Dasein zu führen.",5.0
IVR_1,IVR,A,Germany,de,native,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Teilen Sie Ihre Gedanken zum Genießen von Leben und Freizeit.

Answer freely from the persona perspective. Do not give meta-commentary.","Ich bin 52 Jahre alt, verheiratet, habe an der Humboldt‑Universität studiert und arbeite seit vielen Jahren in der Finanzbranche. In Berlin zu leben bedeutet für mich, dass ich die kulturelle Vielfalt, die kreativen Szene und die historische Tiefe des Großstadtlebens in vollen Zügen genießen kann – und das gleichzeitig mit einem guten Maß an Privatsphäre und Ruhe",0.0
IVR_1,IVR,A,Germany,en,english,fc,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How acceptable is enjoying life and leisure? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",5,5.0
IVR_1,IVR,A,Germany,en,english,fr,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How acceptable is enjoying life and leisure? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
IVR_1,IVR,A,Germany,en,english,fo,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on enjoying life and leisure?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I think that enjoying life and leisure is essential for maintaining balance, sustaining long-term productivity, and fostering a healthy, fulfilling life.",5.0
IVR_1,IVR,A,Germany,en,english,fu,"Imagine you are a married male from Berlin, Germany. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on enjoying life and leisure.

Answer freely from the persona perspective. Do not give meta-commentary.","Ich habe in Berlin ein Leben geführt, das mir das Beste aus beiden Welten bietet – die geschäftige Energie der Hauptstadt und die Ruhe, die ich in den ruhigen Nachmittagen mit meiner Frau und unseren zwei Kindern finde. Für mich bedeutet „Leben genießen“ nicht, ständig neue Abenteuer zu suchen, sondern die kleinen und großen Momente bewusst wahrzunehmen und sie mit einer gesunden Portion Dankbarkeit zu umarmen.

**Kultur und Kunst**  
Berlin ist ein Kaleidoskop an Museen, Galerien und Theatern. Ein Sonntagabend im Berliner Ensemble oder ein Besuch der East Side Gallery lassen mich die Geschichte spüren und gleichzeitig",5.0
IVR_1,IVR,A,USA,en,native,fc,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How acceptable is enjoying life and leisure? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",4,4.0
